"sample_id","x","y","source_category","source_category_color","pg_clust","pg_clust_color","pred_subclass_label","pred_subclass_cor","pred_subclass_color","pred_cluster_label","pred_cluster_cor","pred_cluster_color"
"20180417_C08",-36.4610437683667,4.40301609454536,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180417_C09",-13.1736209802251,-10.0240688384503,"inh","#DD6191",69,"#534599","Pvalb",0.431790102258593,"#D93137","Pvalb Tpbg",0.438481504827431,"#AF3F64"
"20180417_C10",14.1788436262093,-35.4667762041713,"inh","#DD6191",39,"#179941","Vip",0.271005404248761,"#70559A","Vip Crispld2_1",0.281960529781409,"#992E81"
"20180417_C11",3.42560600887469,-37.6312784457498,"inh","#DD6191",89,"#CC5CA0","Vip",0.350089025449933,"#70559A","Vip Lmo1 Fam159b",0.376257411609234,"#756FB3"
"20180417_C12",-38.4152585728463,3.10707036277707,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180417_D01",-33.7153126950638,-1.25120601340794,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180417_D02",-36.4170692605361,-2.63180133123445,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180417_D03",-5.58728808755001,2.9269396256029,"inh","#DD6191",74,"#803DCC","Sst",0.341129466081864,"#F15A29","Sst Calb2 Slc9a2_1",0.370032070738224,"#BF480D"
"20180417_D04",7.63221044373865,-32.254889174281,"inh","#DD6191",15,"#998617","Vip",0.340412156483988,"#70559A","Vip Lmo1 Mybpc1_2",0.366880700590337,"#9FAAFF"
"20180417_D05",-4.86553033738561,4.48431828647785,"inh","#DD6191",74,"#803DCC","Sst",0.341129466081864,"#F15A29","Sst Calb2 Slc9a2_1",0.370032070738224,"#BF480D"
"20180417_D06",-21.2113120197503,-35.5129052287758,"inh","#DD6191",77,"#A55CCC","Lamp5",0.400721510937953,"#DA808C","Lamp5 Slc35d3",0.423981017119722,"#FFA388"
"20180417_D07",-14.4067800548399,-37.3245158968064,"inh","#DD6191",72,"#350099","Lamp5",0.436328397700314,"#DA808C","Lamp5 Ntn1 Plch2",0.434105457262319,"#FF7290"
"20180417_D08",-39.4930547129559,4.42872330918852,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180417_D10",-35.3036597137858,-2.04262219023196,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180417_D11",8.67322717483617,-42.2663080741637,"inh","#DD6191",87,"#991776","Vip",0.341959351838897,"#70559A","Vip Chat Htr1f",0.368343236481737,"#FF4DC1"
"20180417_D12",-27.6087583578366,-6.20317182557246,"inh","#DD6191",85,"#FF73EB","Pvalb",0.376083426809634,"#D93137","Pvalb Vipr2",0.425870878455903,"#FF197F"
"20180417_E01",-38.5771337164519,1.32864476636874,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180417_E02",-36.3996057607972,-2.69041995729947,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180417_E03",-38.1612419373236,6.26782546218742,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180417_E04",-28.8516208726902,-3.77976006969062,"inh","#DD6191",81,"#904599","Pvalb",0.394804011483322,"#D93137","Pvalb Vipr2",0.449442734585492,"#FF197F"
"20180417_E05",-33.6093149380817,-3.65084656897005,"inh","#DD6191",81,"#904599","Pvalb",0.394804011483322,"#D93137","Pvalb Vipr2",0.449442734585492,"#FF197F"
"20180417_E06",-50.8470240105181,-4.33452367953971,"inh","#DD6191",76,"#9700FF","Meis2",0.356421083491665,"#FF0000","Meis2 Adamts19_1",0.356421083491665,"#FF0000"
"20180417_E07",-38.1696925977012,6.42583761674201,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180417_E08",8.16096531091545,-37.929853946823,"inh","#DD6191",87,"#991776","Vip",0.341959351838897,"#70559A","Vip Chat Htr1f",0.368343236481737,"#FF4DC1"
"20180417_E10",-40.0748838348289,4.48763905526322,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180417_E11",16.7735730637745,-47.0235315101048,"inh","#DD6191",96,"#99001C","Sncg",0.35486868720679,"#8510C0","Vip Crispld2_2",0.407388322824528,"#992E81"
"20180417_E12",-5.29099312045548,3.51549305375891,"inh","#DD6191",74,"#803DCC","Sst",0.341129466081864,"#F15A29","Sst Calb2 Slc9a2_1",0.370032070738224,"#BF480D"
"20180417_F01",4.35567762886139,-38.3754804635619,"inh","#DD6191",89,"#CC5CA0","Vip",0.350089025449933,"#70559A","Vip Lmo1 Fam159b",0.376257411609234,"#756FB3"
"20180417_F02",-36.9156906239384,4.51949320197753,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180417_F03",-34.9871465001769,3.04091313356857,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180417_F04",-38.7145750814603,5.7534966295896,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180417_F05",-24.5082743678724,-33.1187544880271,"inh","#DD6191",73,"#AC73FF","Lamp5",0.423274048641223,"#DA808C","Lamp5 Slc35d3",0.432121987185035,"#FFA388"
"20180417_F06",-36.9756341385054,5.25498201151933,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180417_F07",-11.195269813919,-4.27804548402042,"inh","#DD6191",71,"#501FCC","Pvalb",0.448235734479437,"#D93137","Pvalb Tpbg",0.46471779803339,"#AF3F64"
"20180417_F08",-32.490699700525,-5.78328674616024,"inh","#DD6191",81,"#904599","Pvalb",0.394804011483322,"#D93137","Pvalb Vipr2",0.449442734585492,"#FF197F"
"20180417_F09",-38.1733932566708,4.31366956753703,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180417_F10",-35.0061803563472,1.46755661712985,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180417_F11",-38.2501809169885,4.45694720000248,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180417_F12",-27.6994276305714,-7.82435881551131,"inh","#DD6191",85,"#FF73EB","Pvalb",0.376083426809634,"#D93137","Pvalb Vipr2",0.425870878455903,"#FF197F"
"20180417_G01",3.46892566119761,-38.5770493173758,"inh","#DD6191",89,"#CC5CA0","Vip",0.350089025449933,"#70559A","Vip Lmo1 Fam159b",0.376257411609234,"#756FB3"
"20180417_G02",2.65166247057391,-50.9248872079972,"inh","#DD6191",97,"#FF7384","Vip",0.361821698449904,"#70559A","Vip Crispld2_1",0.374840973381864,"#992E81"
"20180417_G03",7.628678192017,-52.6320613953863,"inh","#DD6191",93,"#994564","Sncg",0.34580603485536,"#8510C0","Vip Crispld2_1",0.37571658601527,"#992E81"
"20180417_G04",-36.4220233985572,-2.86182699793741,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180417_G05",-39.4470237998432,4.09516157113466,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180417_G07",-14.131841083876,-35.9994576219977,"inh","#DD6191",72,"#350099","Lamp5",0.436328397700314,"#DA808C","Lamp5 Ntn1 Plch2",0.434105457262319,"#FF7290"
"20180417_G08",3.1782122516137,-37.6799807503172,"inh","#DD6191",89,"#CC5CA0","Vip",0.350089025449933,"#70559A","Vip Lmo1 Fam159b",0.376257411609234,"#756FB3"
"20180417_G09",-5.01595165743527,4.8769838076267,"inh","#DD6191",74,"#803DCC","Sst",0.341129466081864,"#F15A29","Sst Calb2 Slc9a2_1",0.370032070738224,"#BF480D"
"20180417_G10",-4.25481945646918,2.69475441978005,"inh","#DD6191",74,"#803DCC","Sst",0.341129466081864,"#F15A29","Sst Calb2 Slc9a2_1",0.370032070738224,"#BF480D"
"20180417_G11",-26.2475519137693,-34.9191253855798,"inh","#DD6191",73,"#AC73FF","Lamp5",0.423274048641223,"#DA808C","Lamp5 Slc35d3",0.432121987185035,"#FFA388"
"20180417_G12",-14.1772300629667,-29.6965424375078,"inh","#DD6191",83,"#CC1FC8","Lamp5",0.406718750034423,"#DA808C","Lamp5 Lhx6",0.438375507394377,"#C77963"
"20180417_H01",-33.266044351325,-3.74121023504017,"inh","#DD6191",81,"#904599","Pvalb",0.394804011483322,"#D93137","Pvalb Vipr2",0.449442734585492,"#FF197F"
"20180417_H02",-40.1007635505379,3.71750972643841,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180417_H03",-37.5736976266267,0.940672047495436,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180417_H04",-15.1461992092213,5.88501694913347,"inh","#DD6191",79,"#CE26FF","Pvalb",0.445423040572693,"#D93137","Pvalb Tpbg",0.44844185291558,"#AF3F64"
"20180417_H05",-39.5565081257417,3.60454586742111,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180417_H06",-31.8485811626293,-6.0892788300674,"inh","#DD6191",81,"#904599","Pvalb",0.394804011483322,"#D93137","Pvalb Vipr2",0.449442734585492,"#FF197F"
"20180417_H07",-20.9854782148812,4.84521902872525,"inh","#DD6191",21,"#869945","Pvalb",0.468665863369258,"#D93137","Pvalb Reln_1",0.468767045105832,"#D6221D"
"20180417_H08",-32.8610731727346,-4.5065593202957,"inh","#DD6191",81,"#904599","Pvalb",0.394804011483322,"#D93137","Pvalb Vipr2",0.449442734585492,"#FF197F"
"20180417_H09",-15.8230656476785,-40.1071487095591,"inh","#DD6191",72,"#350099","Lamp5",0.436328397700314,"#DA808C","Lamp5 Ntn1 Plch2",0.434105457262319,"#FF7290"
"20180417_H10",-36.0500855872526,3.39548096591515,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180417_H11",-36.2868086518238,-1.21424481518248,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180417_H12",-19.9541080258722,-35.4945891507856,"inh","#DD6191",77,"#A55CCC","Lamp5",0.400721510937953,"#DA808C","Lamp5 Slc35d3",0.423981017119722,"#FFA388"
"20180418_A05",8.1566015927247,-38.0080636438012,"inh","#DD6191",87,"#991776","Vip",0.341959351838897,"#70559A","Vip Chat Htr1f",0.368343236481737,"#FF4DC1"
"20180418_A07",-37.4781128105012,-1.70767911171025,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180418_A11",-13.9091988518748,-36.2695834873365,"inh","#DD6191",72,"#350099","Lamp5",0.436328397700314,"#DA808C","Lamp5 Ntn1 Plch2",0.434105457262319,"#FF7290"
"20180418_A12",-20.7911221818137,-32.5217959202196,"inh","#DD6191",77,"#A55CCC","Lamp5",0.400721510937953,"#DA808C","Lamp5 Slc35d3",0.423981017119722,"#FFA388"
"20180418_B01",-27.8989417484555,-37.1968152761096,"inh","#DD6191",73,"#AC73FF","Lamp5",0.423274048641223,"#DA808C","Lamp5 Slc35d3",0.432121987185035,"#FFA388"
"20180418_B02",-16.1838817493245,37.23257475826,"inh","#DD6191",41,"#5CCC8E","L4",0.482759263964266,"#00979D","L4 IT VISp Rspo1",0.482759263964266,"#00979D"
"20180418_B03",-36.8878134943923,2.75192046154033,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180418_B05",3.15259321707783,-27.3793373774751,"inh","#DD6191",92,"#CC0057","Sncg",0.371154931245616,"#8510C0","Sncg Scgn Itih5",0.381379911251713,"#6C00BF"
"20180418_B07",-16.537406656422,-36.617709851509,"inh","#DD6191",72,"#350099","Lamp5",0.436328397700314,"#DA808C","Lamp5 Ntn1 Plch2",0.434105457262319,"#FF7290"
"20180418_B08",-11.9999614321026,-30.1102360789638,"inh","#DD6191",83,"#CC1FC8","Lamp5",0.406718750034423,"#DA808C","Lamp5 Lhx6",0.438375507394377,"#C77963"
"20180418_B10",0.408054962912906,-48.9566037109027,"inh","#DD6191",97,"#FF7384","Vip",0.361821698449904,"#70559A","Vip Crispld2_1",0.374840973381864,"#992E81"
"20180418_B11",6.63022361064898,-33.4513631555317,"inh","#DD6191",15,"#998617","Vip",0.340412156483988,"#70559A","Vip Lmo1 Mybpc1_2",0.366880700590337,"#9FAAFF"
"20180418_B12",-27.0975860025959,-32.9885857111291,"inh","#DD6191",73,"#AC73FF","Lamp5",0.423274048641223,"#DA808C","Lamp5 Slc35d3",0.432121987185035,"#FFA388"
"20180418_C02",4.55741554579188,-49.8165151821447,"inh","#DD6191",97,"#FF7384","Vip",0.361821698449904,"#70559A","Vip Crispld2_1",0.374840973381864,"#992E81"
"20180418_C04",-19.7385563213179,-36.6622716892011,"inh","#DD6191",73,"#AC73FF","Lamp5",0.423274048641223,"#DA808C","Lamp5 Slc35d3",0.432121987185035,"#FFA388"
"20180418_C08",3.3273645088848,-38.2085747478677,"inh","#DD6191",89,"#CC5CA0","Vip",0.350089025449933,"#70559A","Vip Lmo1 Fam159b",0.376257411609234,"#756FB3"
"20180418_C11",2.9671447099667,-41.1207867343763,"inh","#DD6191",91,"#FF2690","Sncg",0.341955936389088,"#8510C0","Vip Lmo1 Fam159b",0.38656030097145,"#756FB3"
"20180418_C12",15.3654928714356,-42.2107358406361,"inh","#DD6191",88,"#FF00AC","Sncg",0.35327926083694,"#8510C0","Sncg Col15a1",0.360761517625736,"#7A0099"
"20180418_D06",-18.5661930476901,-37.4521890589416,"inh","#DD6191",73,"#AC73FF","Lamp5",0.423274048641223,"#DA808C","Lamp5 Slc35d3",0.432121987185035,"#FFA388"
"20180418_D07",4.81516064806992,36.4998439213109,"inh","#DD6191",6,"#994F2E","L4",0.295105190904063,"#00979D","L4 IT VISp Rspo1",0.295105190904063,"#00979D"
"20180418_D09",9.56552638662828,-31.0981392660324,"inh","#DD6191",39,"#179941","Vip",0.271005404248761,"#70559A","Vip Crispld2_1",0.281960529781409,"#992E81"
"20180418_D10",-16.9263263696392,-33.2313999176936,"inh","#DD6191",77,"#A55CCC","Lamp5",0.400721510937953,"#DA808C","Lamp5 Slc35d3",0.423981017119722,"#FFA388"
"20180418_D11",-19.0294903993365,-33.0782934716904,"inh","#DD6191",77,"#A55CCC","Lamp5",0.400721510937953,"#DA808C","Lamp5 Slc35d3",0.423981017119722,"#FFA388"
"20180418_D12",-27.8275139984335,-37.2124496973835,"inh","#DD6191",73,"#AC73FF","Lamp5",0.423274048641223,"#DA808C","Lamp5 Slc35d3",0.432121987185035,"#FFA388"
"20180418_E01",-6.51763336755112,41.2594367075855,"inh","#DD6191",43,"#26FFA2","L4",0.518109886483318,"#00979D","L4 IT VISp Rspo1",0.518109886483318,"#00979D"
"20180418_E05",-32.0805679688876,-6.32286823452893,"inh","#DD6191",81,"#904599","Pvalb",0.394804011483322,"#D93137","Pvalb Vipr2",0.449442734585492,"#FF197F"
"20180418_E06",-18.0882914519132,-31.6655164720546,"inh","#DD6191",77,"#A55CCC","Lamp5",0.400721510937953,"#DA808C","Lamp5 Slc35d3",0.423981017119722,"#FFA388"
"20180418_E07",7.51169552531408,-44.1723694572233,"inh","#DD6191",90,"#992E69","Sncg",0.370502964307156,"#8510C0","Sncg Serpinf1_2",0.396744389022577,"#A700FF"
"20180418_E08",-20.8823229071372,-34.2452652556828,"inh","#DD6191",77,"#A55CCC","Lamp5",0.400721510937953,"#DA808C","Lamp5 Slc35d3",0.423981017119722,"#FFA388"
"20180418_E10",-20.8120972645714,-32.9507507853101,"inh","#DD6191",77,"#A55CCC","Lamp5",0.400721510937953,"#DA808C","Lamp5 Slc35d3",0.423981017119722,"#FFA388"
"20180418_E11",-50.3144897300128,-5.17989575114074,"inh","#DD6191",76,"#9700FF","Meis2",0.356421083491665,"#FF0000","Meis2 Adamts19_1",0.356421083491665,"#FF0000"
"20180418_E12",-15.4022360456831,-41.9297850870096,"inh","#DD6191",72,"#350099","Lamp5",0.436328397700314,"#DA808C","Lamp5 Ntn1 Plch2",0.434105457262319,"#FF7290"
"20180418_F03",-16.9492148027221,-34.2361310301066,"inh","#DD6191",77,"#A55CCC","Lamp5",0.400721510937953,"#DA808C","Lamp5 Slc35d3",0.423981017119722,"#FFA388"
"20180418_F05",-21.0351155235996,-37.662910568504,"inh","#DD6191",73,"#AC73FF","Lamp5",0.423274048641223,"#DA808C","Lamp5 Slc35d3",0.432121987185035,"#FFA388"
"20180418_F06",60.9150669619218,-0.46235395324504,"inh","#DD6191",53,"#5CB7CC","Macrophage",0.493803490863643,"#537358","Microglia Siglech",0.495234835006545,"#598069"
"20180418_F07",-36.7232873564842,-1.46368627772695,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180418_F08",-20.8623322804662,-34.4783874188956,"inh","#DD6191",77,"#A55CCC","Lamp5",0.400721510937953,"#DA808C","Lamp5 Slc35d3",0.423981017119722,"#FFA388"
"20180418_F11",17.495481789702,-45.1552792705224,"inh","#DD6191",96,"#99001C","Sncg",0.35486868720679,"#8510C0","Vip Crispld2_2",0.407388322824528,"#992E81"
"20180418_F12",-27.8348268304074,-37.1289876402143,"inh","#DD6191",73,"#AC73FF","Lamp5",0.423274048641223,"#DA808C","Lamp5 Slc35d3",0.432121987185035,"#FFA388"
"20180418_G01",-18.5661250962617,-33.3090287874805,"inh","#DD6191",77,"#A55CCC","Lamp5",0.400721510937953,"#DA808C","Lamp5 Slc35d3",0.423981017119722,"#FFA388"
"20180418_G03",3.17074632705532,-29.5014176502573,"inh","#DD6191",92,"#CC0057","Sncg",0.371154931245616,"#8510C0","Sncg Scgn Itih5",0.381379911251713,"#6C00BF"
"20180418_G04",-21.9193399981025,-32.7144431059285,"inh","#DD6191",77,"#A55CCC","Lamp5",0.400721510937953,"#DA808C","Lamp5 Slc35d3",0.423981017119722,"#FFA388"
"20180418_G05",-20.7247545106617,-34.0232025837905,"inh","#DD6191",77,"#A55CCC","Lamp5",0.400721510937953,"#DA808C","Lamp5 Slc35d3",0.423981017119722,"#FFA388"
"20180418_G06",-13.9610997871438,-37.4595546452212,"inh","#DD6191",72,"#350099","Lamp5",0.436328397700314,"#DA808C","Lamp5 Ntn1 Plch2",0.434105457262319,"#FF7290"
"20180418_G07",7.98429522966537,-50.8005929825703,"inh","#DD6191",93,"#994564","Sncg",0.34580603485536,"#8510C0","Vip Crispld2_1",0.37571658601527,"#992E81"
"20180418_G10",-18.1013405171745,-33.7341448720277,"inh","#DD6191",77,"#A55CCC","Lamp5",0.400721510937953,"#DA808C","Lamp5 Slc35d3",0.423981017119722,"#FFA388"
"20180418_G11",-25.6618325836424,-34.2504477621456,"inh","#DD6191",73,"#AC73FF","Lamp5",0.423274048641223,"#DA808C","Lamp5 Slc35d3",0.432121987185035,"#FFA388"
"20180418_H02",-18.2982854401842,-33.1808929009879,"inh","#DD6191",77,"#A55CCC","Lamp5",0.400721510937953,"#DA808C","Lamp5 Slc35d3",0.423981017119722,"#FFA388"
"20180418_H03",-17.0484509665366,-33.972168465573,"inh","#DD6191",77,"#A55CCC","Lamp5",0.400721510937953,"#DA808C","Lamp5 Slc35d3",0.423981017119722,"#FFA388"
"20180418_H04",-19.3232430016736,-32.5823841989165,"inh","#DD6191",77,"#A55CCC","Lamp5",0.400721510937953,"#DA808C","Lamp5 Slc35d3",0.423981017119722,"#FFA388"
"20180418_H05",-18.1804715395916,-34.2816182719807,"inh","#DD6191",77,"#A55CCC","Lamp5",0.400721510937953,"#DA808C","Lamp5 Slc35d3",0.423981017119722,"#FFA388"
"20180418_H06",-16.7353512609869,-33.4221592082093,"inh","#DD6191",77,"#A55CCC","Lamp5",0.400721510937953,"#DA808C","Lamp5 Slc35d3",0.423981017119722,"#FFA388"
"20180418_H08",-17.5052545813523,-33.3669620144819,"inh","#DD6191",77,"#A55CCC","Lamp5",0.400721510937953,"#DA808C","Lamp5 Slc35d3",0.423981017119722,"#FFA388"
"20180418_H09",-36.7019622971753,2.3443239036812,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180418_H10",-36.4912470926778,7.96868359815478,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180418_H11",-36.4644431032858,8.00246617515464,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180423_A01",-49.322359201378,-3.80179256182248,"inh","#DD6191",76,"#9700FF","Meis2",0.356421083491665,"#FF0000","Meis2 Adamts19_1",0.356421083491665,"#FF0000"
"20180423_A02",-34.0994736061234,-1.21221613852025,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180423_A03",16.596995165989,-18.0837318333296,"inh","#DD6191",31,"#4AFF26","Sst",0.274028433473235,"#F15A29","Sst Chodl",0.36402051176333,"#FFFF00"
"20180423_A04",-32.8780220392448,0.27207287988735,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180423_A05",-15.1522801371372,5.8822855164056,"inh","#DD6191",79,"#CE26FF","Pvalb",0.445423040572693,"#D93137","Pvalb Tpbg",0.44844185291558,"#AF3F64"
"20180423_A06",-30.8356582721164,-2.47081940123818,"inh","#DD6191",81,"#904599","Pvalb",0.394804011483322,"#D93137","Pvalb Vipr2",0.449442734585492,"#FF197F"
"20180423_A07",-27.4730264836299,-7.65777050012121,"inh","#DD6191",85,"#FF73EB","Pvalb",0.376083426809634,"#D93137","Pvalb Vipr2",0.425870878455903,"#FF197F"
"20180423_A08",-47.8022826479062,-5.34923790204935,"inh","#DD6191",76,"#9700FF","Meis2",0.356421083491665,"#FF0000","Meis2 Adamts19_1",0.356421083491665,"#FF0000"
"20180423_A09",-33.0029197503357,0.375800318062155,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180423_A10",-31.2676018222497,-2.86963448873298,"inh","#DD6191",81,"#904599","Pvalb",0.394804011483322,"#D93137","Pvalb Vipr2",0.449442734585492,"#FF197F"
"20180423_A11",10.5472622188412,-39.2661397499279,"inh","#DD6191",87,"#991776","Vip",0.341959351838897,"#70559A","Vip Chat Htr1f",0.368343236481737,"#FF4DC1"
"20180423_A12",-12.7407182642214,-29.8204737528768,"inh","#DD6191",83,"#CC1FC8","Lamp5",0.406718750034423,"#DA808C","Lamp5 Lhx6",0.438375507394377,"#C77963"
"20180423_B01",-35.5086531737649,0.178643141720755,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180423_B02",-13.4973699815426,-1.70877242679494,"inh","#DD6191",70,"#754DFF","Pvalb",0.428404965147623,"#D93137","Pvalb Tpbg",0.445711178319912,"#AF3F64"
"20180423_B03",-15.5690768124706,-28.0940743761249,"inh","#DD6191",83,"#CC1FC8","Lamp5",0.406718750034423,"#DA808C","Lamp5 Lhx6",0.438375507394377,"#C77963"
"20180423_B04",-52.4694679222022,-2.95652781101267,"inh","#DD6191",76,"#9700FF","Meis2",0.356421083491665,"#FF0000","Meis2 Adamts19_1",0.356421083491665,"#FF0000"
"20180423_B05",-48.8191304805471,-4.74146750740343,"inh","#DD6191",76,"#9700FF","Meis2",0.356421083491665,"#FF0000","Meis2 Adamts19_1",0.356421083491665,"#FF0000"
"20180423_B06",-2.29073003990705,-1.63095781170333,"inh","#DD6191",44,"#00CC81","Sst",0.399665301093246,"#F15A29","Sst Crhr2 Twist2_1",0.418090173270099,"#B95541"
"20180423_B07",-48.6807307007379,-5.17608588190394,"inh","#DD6191",76,"#9700FF","Meis2",0.356421083491665,"#FF0000","Meis2 Adamts19_1",0.356421083491665,"#FF0000"
"20180423_B08",-49.0221289093371,-4.9136437128352,"inh","#DD6191",76,"#9700FF","Meis2",0.356421083491665,"#FF0000","Meis2 Adamts19_1",0.356421083491665,"#FF0000"
"20180423_B10",-31.8048876892684,-3.05551722539359,"inh","#DD6191",81,"#904599","Pvalb",0.394804011483322,"#D93137","Pvalb Vipr2",0.449442734585492,"#FF197F"
"20180423_B11",-0.727062465684504,-5.30051142338453,"inh","#DD6191",80,"#AB00CC","Pvalb",0.382750824415145,"#D93137","Sst Tac1 Tacr3",0.403612917920601,"#B06411"
"20180423_B12",-35.2204169406944,-2.4718402503203,"inh","#DD6191",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180423_C01",3.19849036393398,-27.5639122041441,"inh","#DD6191",92,"#CC0057","Sncg",0.371154931245616,"#8510C0","Sncg Scgn Itih5",0.381379911251713,"#6C00BF"
"20180423_C02",12.3206739250523,-30.0243964929213,"inh","#DD6191",39,"#179941","Vip",0.271005404248761,"#70559A","Vip Crispld2_1",0.281960529781409,"#992E81"
"20180423_C03",-33.8433099815,-3.29046541221132,"inh","#DD6191",81,"#904599","Pvalb",0.394804011483322,"#D93137","Pvalb Vipr2",0.449442734585492,"#FF197F"
"20180423_C04",-30.3096565744939,-3.12055146113989,"inh","#DD6191",81,"#904599","Pvalb",0.394804011483322,"#D93137","Pvalb Vipr2",0.449442734585492,"#FF197F"
"20180423_C05",-47.145932254026,-4.65954601351439,"inh","#DD6191",76,"#9700FF","Meis2",0.356421083491665,"#FF0000","Meis2 Adamts19_1",0.356421083491665,"#FF0000"
"20180423_C07",-49.921065579941,-3.43205410232592,"inh","#DD6191",76,"#9700FF","Meis2",0.356421083491665,"#FF0000","Meis2 Adamts19_1",0.356421083491665,"#FF0000"
"20180423_C08",0.880233457671376,-19.9059270075136,"inh","#DD6191",92,"#CC0057","Sncg",0.371154931245616,"#8510C0","Sncg Scgn Itih5",0.381379911251713,"#6C00BF"
"20180423_C10",0.0428473965132613,-36.9088589354822,"inh","#DD6191",89,"#CC5CA0","Vip",0.350089025449933,"#70559A","Vip Lmo1 Fam159b",0.376257411609234,"#756FB3"
